Year,Month,Day,Temperature
1936,10,25,17.9
1936,5,20,18
1936,6,28,18
1936,10,1,18
1936,11,3,18
1936,8,3,18.1
1936,10,12,18.1
1936,11,2,18.1
1936,11,22,18.1
1936,5,31,18.2
1936,6,19,18.2
1936,7,19,18.2
1936,8,11,18.2
1936,8,16,18.2
1936,10,9,18.2
1936,5,17,18.3
1936,5,23,18.3
1936,5,27,18.3
1936,5,28,18.3
1936,6,18,18.3
1936,6,20,18.3
1936,6,21,18.3
1936,8,15,18.3
1936,10,13,18.3
1936,10,24,18.3
1936,10,26,18.3
1936,7,20,18.4
1936,9,7,18.4
1936,9,22,18.4
1936,10,15,18.4
1936,10,28,18.4
1936,10,31,18.4
1936,5,22,18.5
1936,10,17,18.5
1936,11,1,18.5
1936,6,2,18.6
1936,8,18,18.6
1936,9,1,18.6
1936,5,12,18.7
1936,5,13,18.7
1936,5,25,18.7
1936,8,1,18.7
1936,10,16,18.7
1936,5,26,18.8
1936,6,23,18.8
1936,8,13,18.8
1936,9,14,18.8
1936,5,29,18.9
1936,10,6,18.9
1936,10,19,18.9
1936,10,21,18.9
1936,10,22,18.9
1936,5,24,19
1936,6,3,19
1936,7,5,19
1936,10,20,19
1936,10,23,19
1936,6,24,19.1
1936,10,5,19.1
1936,9,16,19.2
1936,9,20,19.2
1936,6,22,19.3
1936,7,13,19.3
1936,6,25,19.5
1936,6,27,19.5
1936,9,10,19.6
1936,9,28,19.6
1936,7,21,19.7
1936,7,25,19.7
1936,7,6,19.8
1936,7,30,19.9
1936,8,10,19.9
1936,7,26,20
1936,8,29,20
1936,9,19,20
1936,9,26,20
1936,7,7,20.1
1936,7,24,20.1
1936,9,27,20.1
1936,9,21,20.2
1936,9,23,20.2
1936,6,29,20.3
1936,7,3,20.3
1936,7,1,20.4
1936,9,12,20.4
1936,6,30,20.5
1936,7,14,20.6
1936,8,9,20.6
1936,8,19,20.6
1936,8,21,20.6
1936,8,31,20.6
1936,9,18,20.6
1936,9,25,20.6
1936,8,20,20.7
1936,9,11,20.7
1936,7,23,20.8
1936,9,24,20.8
1936,7,9,20.9
1936,7,28,20.9
1936,8,4,20.9
1936,9,17,20.9
1936,7,22,21
1936,8,22,21
1936,9,13,21
1936,7,2,21.1
1936,7,27,21.4
1936,8,25,21.4
1936,9,4,21.4
1936,9,5,21.4
1936,7,15,21.5
1936,8,14,21.5
1936,9,2,21.6
1936,9,3,21.6
1936,7,8,21.7
1936,8,23,21.7
1936,8,30,21.7
1936,8,5,22.1
1936,8,24,22.3
1936,8,6,22.4
1936,8,27,22.7
1936,8,26,22.9
1936,8,28,23
1935,3,14,11.8
1935,3,15,11.8
1935,3,30,11.8
1935,3,10,12
1935,3,9,12.1
1935,3,20,12.1
1935,3,21,12.1
1935,3,31,12.2
1935,4,1,12.2
1935,3,11,12.3
1935,4,3,12.3
1935,4,17,12.3
1935,3,2,12.4
1935,4,18,12.4
1935,2,26,12.5
1935,3,1,12.5
1935,2,28,12.6
1935,3,16,12.6
1935,4,14,12.6
1935,3,8,12.7
1935,3,18,12.7
1935,4,2,12.7
1935,4,8,12.7
1935,2,27,12.8
1935,3,12,12.8
1935,3,13,12.9
1935,4,4,12.9
1935,4,16,12.9
1935,3,3,13
1935,3,6,13
1935,3,4,13.1
1935,3,7,13.1
1935,10,3,13.1
1935,1,24,13.2
1935,2,25,13.2
1935,3,17,13.2
1935,1,23,13.3
1935,1,30,13.3
1935,3,5,13.3
1935,10,4,13.3
1935,3,19,13.4
1935,4,15,13.4
1935,5,16,13.4
1935,7,16,13.4
1935,9,28,13.4
1935,9,30,13.4
1935,1,25,13.5
1935,1,26,13.5
1935,1,29,13.5
1935,3,25,13.5
1935,1,31,13.6
1935,2,2,13.6
1935,3,26,13.6
1935,3,29,13.6
1935,4,19,13.6
1935,1,21,13.7
1935,2,1,13.7
1935,2,3,13.7
1935,7,18,13.7
1935,8,25,13.7
1935,1,20,13.8
1935,1,27,13.8
1935,1,28,13.8
1935,2,13,13.8
1935,3,24,13.8
1935,5,15,13.8
1935,9,14,13.8
1935,9,27,13.8
1935,12,20,13.8
1935,1,22,13.9
1935,2,24,13.9
1935,3,27,13.9
1935,3,28,13.9
1935,4,10,13.9
1935,7,17,13.9
1935,2,7,14
1935,2,16,14
1935,4,9,14
1935,4,11,14
1935,9,13,14
1935,10,1,14
1935,2,4,14.1
1935,2,6,14.1
1935,2,8,14.1
1935,2,9,14.1
1935,2,11,14.1
1935,2,19,14.1
1935,3,22,14.1
1935,4,12,14.1
1935,7,19,14.1
1935,8,24,14.1
1935,9,11,14.1
1935,10,23,14.1
1935,10,24,14.1
1935,12,19,14.1
1935,1,16,14.2
1935,2,12,14.2
1935,2,14,14.2
1935,2,15,14.2
1935,2,17,14.2
1935,2,18,14.2
1935,2,21,14.2
1935,4,25,14.2
1935,9,18,14.2
1935,10,26,14.2
1935,11,8,14.2
1935,12,23,14.2
1935,1,19,14.3
1935,2,5,14.3
1935,2,20,14.3
1935,2,22,14.3
1935,2,23,14.3
1935,3,23,14.3
1935,5,3,14.3
1935,12,21,14.3
1935,12,25,14.3
1935,2,10,14.4
1935,4,6,14.4
1935,4,13,14.4
1935,9,29,14.4
1935,11,9,14.4
1935,12,22,14.4
1935,1,17,14.5
1935,4,7,14.5
1935,5,14,14.5
1935,5,17,14.5
1935,12,18,14.5
1935,12,24,14.5
1935,12,26,14.5
1935,1,13,14.6
1935,9,12,14.6
1935,11,15,14.6
1935,11,16,14.6
1935,12,15,14.6
1935,12,16,14.6
1935,12,17,14.6
1935,1,12,14.7
1935,1,14,14.7
1935,6,1,14.7
1935,8,2,14.7
1935,9,10,14.7
1935,10,15,14.7
1935,11,7,14.7
1935,11,14,14.7
1935,11,26,14.7
1935,12,2,14.7
1935,12,10,14.7
1935,12,11,14.7
1935,12,12,14.7
1935,12,30,14.7
1935,1,7,14.8
1935,1,8,14.8
1935,1,18,14.8
1935,4,5,14.8
1935,10,25,14.8
1935,11,17,14.8
1935,11,21,14.8
1935,11,30,14.8
1935,12,1,14.8
1935,12,9,14.8
1935,12,28,14.8
1935,12,29,14.8
1935,1,4,14.9
1935,1,10,14.9
1935,1,11,14.9
1935,1,15,14.9
1935,8,5,14.9
1935,9,15,14.9
1935,11,11,14.9
1935,11,18,14.9
1935,11,22,14.9
1935,12,7,14.9
1935,12,14,14.9
1935,12,27,14.9
1935,12,31,14.9
1935,1,3,15
1935,1,6,15
1935,1,9,15
1935,6,2,15
1935,9,17,15
1935,10,22,15
1935,11,6,15
1935,11,13,15
1935,11,19,15
1935,11,28,15
1935,11,29,15
1935,12,8,15
1935,1,5,15.1
1935,11,10,15.1
1935,11,20,15.1
1935,12,4,15.1
1935,12,5,15.1
1935,12,6,15.1
1935,12,13,15.1
1935,4,29,15.2
1935,8,3,15.2
1935,8,26,15.2
1935,11,5,15.2
1935,11,24,15.2
1935,1,2,15.3
1935,4,23,15.3
1935,7,15,15.3
1935,7,20,15.3
1935,8,1,15.3
1935,10,21,15.3
1935,11,23,15.3
1935,11,25,15.3
1935,11,27,15.3
1935,4,22,15.4
1935,7,31,15.4
1935,9,19,15.4
1935,10,19,15.4
1935,10,27,15.4
1935,11,4,15.4
1935,11,12,15.4
1935,12,3,15.4
1935,1,1,15.5
1935,4,20,15.5
1935,4,24,15.5
1935,4,21,15.6
1935,11,3,15.6
1935,8,23,15.8
1935,10,28,15.8
1935,4,26,15.9
1935,8,22,15.9
1935,10,5,15.9
1935,11,1,15.9
1935,11,2,15.9
1935,10,30,16
1935,5,6,16.1
1935,5,9,16.1
1935,8,6,16.1
1935,10,31,16.1
1935,5,1,16.2
1935,7,30,16.2
1935,4,27,16.3
1935,7,14,16.3
1935,5,19,16.4
1935,5,23,16.4
1935,10,29,16.4
1935,5,4,16.5
1935,5,18,16.5
1935,7,29,16.5
1935,8,4,16.5
1935,5,5,16.6
1935,5,24,16.6
1935,6,20,16.6
1935,7,9,16.6
1935,8,14,16.6
1935,7,13,16.7
1935,10,18,16.7
1935,4,30,16.8
1935,5,8,16.8
1935,10,6,16.8
1935,10,13,16.8
1935,9,16,16.9
1935,10,14,16.9
1935,4,28,17
1935,5,25,17
1935,5,29,17
1935,10,2,17
1935,5,27,17.1
1935,5,31,17.1
1935,6,4,17.1
1935,6,7,17.1
1935,7,21,17.1
1935,10,16,17.1
1935,5,7,17.2
1935,5,13,17.2
1935,5,28,17.2
1935,6,30,17.2
1935,8,7,17.2
1935,5,2,17.3
1935,10,17,17.3
1935,5,20,17.4
1935,6,5,17.4
1935,6,6,17.4
1935,6,10,17.4
1935,7,11,17.4
1935,7,24,17.4
1935,9,25,17.4
1935,6,11,17.5
1935,8,27,17.5
1935,10,7,17.5
1935,5,11,17.6
1935,5,30,17.6
1935,6,8,17.6
1935,5,12,17.7
1935,7,10,17.7
1935,8,19,17.7
1935,5,10,17.8
1935,6,3,17.8
1935,7,22,17.8
1935,8,8,17.8
1935,9,9,17.8
1935,9,20,17.8
1935,10,20,17.8
1935,5,26,17.9
1935,6,9,17.9
1935,5,22,18
1935,6,17,18
1935,6,29,18
1935,7,23,18
1935,6,12,18.2
1935,10,8,18.2
1935,5,21,18.3
1935,6,16,18.3
1935,7,6,18.3
1935,8,20,18.3
1935,9,3,18.3
1935,9,8,18.3
1935,10,10,18.3
1935,6,13,18.4
1935,7,26,18.4
1935,9,24,18.4
1935,10,9,18.4
1935,9,22,18.5
1935,6,14,18.6
1935,6,19,18.6
1935,8,16,18.6
1935,9,1,18.6
1935,6,15,18.7
1935,6,18,18.7
1935,6,23,18.7
1935,6,26,18.7
1935,9,26,18.7
1935,6,21,18.8
1935,7,12,18.8
1935,9,2,18.8
1935,9,7,18.8
1935,10,12,18.8
1935,10,11,18.9
1935,8,17,19
1935,9,21,19
1935,6,24,19.1
1935,7,5,19.1
1935,7,25,19.1
1935,6,22,19.2
1935,7,1,19.2
1935,7,8,19.2
1935,9,4,19.2
1935,9,23,19.2
1935,7,2,19.3
1935,6,25,19.4
1935,7,3,19.4
1935,8,13,19.4
1935,7,4,19.5
1935,8,18,19.5
1935,8,21,19.5
1935,8,29,19.5
1935,8,12,19.7
1935,6,28,19.9
1935,8,9,19.9
1935,7,27,20
1935,7,28,20.2
1935,8,28,20.3
1935,8,30,20.3
1935,8,31,20.3
1935,7,7,20.4
1935,9,5,20.5
1935,6,27,20.6
1935,9,6,20.7
1935,8,10,21
1935,8,11,21
1935,8,15,21.3
1934,1,9,12.1
1934,1,8,12.3
1934,1,10,12.3
1934,8,24,12.7
1934,1,5,12.8
1934,1,6,12.8
1934,1,7,12.8
1934,1,29,12.8
1934,1,4,12.9
1934,1,25,12.9
1934,4,3,12.9
1934,1,1,13
1934,1,11,13
1934,1,26,13
1934,1,12,13.1
1934,1,13,13.1
1934,1,2,13.2
1934,1,3,13.2
1934,1,27,13.2
1934,1,23,13.3
1934,1,28,13.3
1934,2,3,13.3
1934,2,8,13.3
1934,2,10,13.3
1934,2,15,13.3
1934,1,14,13.4
1934,1,31,13.4
1934,2,1,13.4
1934,2,2,13.4
1934,2,5,13.4
1934,2,14,13.4
1934,1,15,13.5
1934,1,18,13.5
1934,2,4,13.5
1934,2,13,13.5
1934,1,16,13.6
1934,1,22,13.6
1934,1,24,13.6
1934,1,30,13.6
1934,4,25,13.6
1934,2,6,13.7
1934,2,7,13.7
1934,2,11,13.7
1934,2,12,13.7
1934,3,16,13.7
1934,1,17,13.8
1934,1,19,13.8
1934,1,20,13.8
1934,2,9,13.8
1934,2,16,13.8
1934,8,17,13.8
1934,8,27,13.8
1934,1,21,13.9
1934,3,11,13.9
1934,10,16,13.9
1934,12,3,13.9
1934,12,4,13.9
1934,2,17,14
1934,2,18,14
1934,8,14,14
1934,8,28,14
1934,2,20,14.1
1934,2,25,14.1
1934,3,15,14.1
1934,2,21,14.2
1934,2,23,14.2
1934,2,26,14.2
1934,3,13,14.2
1934,3,27,14.2
1934,2,24,14.3
1934,4,4,14.3
1934,7,26,14.3
1934,12,2,14.3
1934,2,19,14.4
1934,2,28,14.4
1934,3,28,14.4
1934,4,26,14.4
1934,12,1,14.4
1934,3,2,14.6
1934,8,13,14.6
1934,2,22,14.7
1934,2,27,14.7
1934,3,14,14.7
1934,3,29,14.7
1934,4,24,14.7
1934,5,18,14.7
1934,7,27,14.7
1934,3,1,14.8
1934,3,5,14.8
1934,4,5,14.8
1934,8,18,14.8
1934,8,29,14.8
1934,3,6,14.9
1934,3,17,14.9
1934,3,19,14.9
1934,12,7,14.9
1934,12,8,14.9
1934,12,9,14.9
1934,3,7,15
1934,9,1,15
1934,10,13,15
1934,11,30,15
1934,12,5,15
1934,3,4,15.1
1934,3,8,15.1
1934,3,20,15.1
1934,12,6,15.1
1934,3,3,15.2
1934,3,10,15.2
1934,3,12,15.2
1934,10,10,15.2
1934,12,29,15.2
1934,3,9,15.3
1934,8,30,15.3
1934,11,28,15.3
1934,11,29,15.3
1934,12,10,15.3
1934,12,30,15.3
1934,4,6,15.4
1934,12,31,15.4
1934,3,22,15.5
1934,12,13,15.5
1934,12,19,15.5
1934,12,27,15.5
1934,11,25,15.6
1934,11,26,15.6
1934,11,27,15.6
1934,12,11,15.6
1934,12,20,15.6
1934,12,21,15.6
1934,12,22,15.6
1934,12,28,15.6
1934,3,24,15.7
1934,3,30,15.7
1934,5,1,15.7
1934,5,2,15.7
1934,12,12,15.7
1934,12,18,15.7
1934,12,26,15.7
1934,5,11,15.8
1934,10,17,15.8
1934,12,23,15.8
1934,3,21,15.9
1934,4,30,15.9
1934,6,11,15.9
1934,10,26,15.9
1934,8,16,16
1934,11,24,16
1934,3,31,16.1
1934,6,19,16.1
1934,10,12,16.1
1934,12,16,16.1
1934,12,17,16.1
1934,12,24,16.1
1934,3,18,16.2
1934,3,25,16.2
1934,5,15,16.2
1934,10,29,16.3
1934,12,14,16.3
1934,12,15,16.3
1934,3,23,16.4
1934,8,31,16.4
1934,10,8,16.4
1934,10,30,16.4
1934,11,23,16.4
1934,3,26,16.5
1934,4,16,16.5
1934,7,10,16.5
1934,11,8,16.5
1934,11,22,16.5
1934,4,2,16.6
1934,9,27,16.6
1934,10,4,16.6
1934,10,21,16.6
1934,11,20,16.6
1934,11,21,16.6
1934,4,1,16.7
1934,10,27,16.7
1934,10,28,16.7
1934,10,11,16.8
1934,10,31,16.8
1934,11,1,16.8
1934,11,2,16.8
1934,11,19,16.8
1934,4,7,16.9
1934,4,28,16.9
1934,10,22,16.9
1934,11,11,16.9
1934,11,18,16.9
1934,4,8,17
1934,6,14,17
1934,6,28,17
1934,8,15,17
1934,10,20,17
1934,11,17,17
1934,4,18,17.1
1934,5,3,17.1
1934,6,29,17.1
1934,10,9,17.1
1934,11,9,17.1
1934,11,14,17.1
1934,11,15,17.1
1934,11,16,17.1
1934,4,15,17.2
1934,5,19,17.2
1934,8,2,17.2
1934,9,25,17.2
1934,5,9,17.3
1934,10,25,17.3
1934,11,3,17.3
1934,4,14,17.4
1934,4,17,17.4
1934,7,11,17.4
1934,10,24,17.4
1934,11,13,17.4
1934,4,10,17.5
1934,11,7,17.5
1934,10,23,17.6
1934,4,11,17.7
1934,6,13,17.7
1934,10,14,17.7
1934,11,10,17.7
1934,11,12,17.7
1934,4,22,17.8
1934,4,29,17.8
1934,5,16,17.8
1934,7,2,17.8
1934,4,9,17.9
1934,4,13,17.9
1934,6,15,17.9
1934,6,18,17.9
1934,8,19,17.9
1934,10,5,17.9
1934,10,15,17.9
1934,11,4,17.9
1934,4,12,18
1934,4,21,18
1934,10,18,18
1934,11,5,18
1934,11,6,18
1934,10,19,18.1
1934,4,19,18.2
1934,4,20,18.2
1934,5,17,18.2
1934,5,20,18.2
1934,6,17,18.2
1934,8,20,18.2
1934,10,3,18.2
1934,5,8,18.3
1934,8,25,18.3
1934,9,2,18.3
1934,5,6,18.4
1934,5,7,18.4
1934,7,12,18.4
1934,5,10,18.5
1934,6,4,18.5
1934,6,16,18.5
1934,6,21,18.5
1934,9,26,18.5
1934,9,29,18.5
1934,5,28,18.6
1934,6,6,18.6
1934,6,10,18.6
1934,6,20,18.7
1934,8,1,18.7
1934,9,3,18.7
1934,9,30,18.7
1934,5,12,18.8
1934,6,22,18.8
1934,6,23,18.8
1934,7,31,18.8
1934,10,6,18.8
1934,10,7,18.8
1934,6,1,18.9
1934,6,2,18.9
1934,6,5,18.9
1934,6,25,18.9
1934,6,26,18.9
1934,10,1,18.9
1934,5,21,19
1934,6,3,19
1934,6,27,19
1934,9,18,19
1934,10,2,19
1934,6,9,19.1
1934,6,12,19.1
1934,5,13,19.2
1934,6,7,19.2
1934,6,24,19.2
1934,7,3,19.2
1934,7,17,19.2
1934,7,15,19.3
1934,7,16,19.3
1934,9,12,19.3
1934,9,14,19.3
1934,7,22,19.4
1934,9,16,19.4
1934,5,14,19.5
1934,5,22,19.5
1934,5,30,19.5
1934,6,8,19.5
1934,8,22,19.5
1934,9,17,19.5
1934,5,31,19.6
1934,7,13,19.6
1934,8,21,19.6
1934,7,4,19.7
1934,7,18,19.7
1934,7,28,19.7
1934,7,29,19.7
1934,8,26,19.7
1934,9,19,19.7
1934,5,29,19.8
1934,8,23,19.8
1934,9,7,19.8
1934,9,15,19.8
1934,5,24,19.9
1934,7,5,19.9
1934,5,23,20
1934,5,25,20.1
1934,6,30,20.1
1934,7,23,20.1
1934,7,30,20.1
1934,8,12,20.1
1934,9,13,20.1
1934,7,1,20.2
1934,7,14,20.2
1934,7,6,20.3
1934,7,7,20.3
1934,7,19,20.3
1934,9,4,20.3
1934,9,21,20.3
1934,9,10,20.5
1934,9,20,20.5
1934,9,24,20.5
1934,5,27,20.6
1934,7,8,20.6
1934,7,9,20.6
1934,9,5,20.6
1934,9,11,20.7
1934,9,23,20.7
1934,7,20,20.8
1934,9,9,20.8
1934,7,21,20.9
1934,8,6,20.9
1934,9,6,20.9
1934,5,26,21
1934,7,25,21
1934,8,5,21
1934,9,8,21
1934,9,22,21.1
1934,7,24,21.2
1934,8,7,21.2
1934,8,8,21.2
1934,8,3,21.3
1934,8,9,21.3
1934,8,4,21.4
1934,8,10,21.4
1934,8,11,21.6
1933,3,25,11.1
1933,3,27,11.5
1933,5,23,11.6
1933,3,24,11.7
1933,3,26,11.9
1933,1,19,12.1
1933,2,12,12.1
1933,9,7,12.1
1933,1,22,12.2
1933,2,4,12.2
1933,2,25,12.2
1933,2,26,12.2
1933,3,28,12.2
1933,1,20,12.3
1933,2,10,12.3
1933,2,15,12.3
1933,2,19,12.3
1933,2,20,12.3
1933,3,3,12.3
1933,3,4,12.3
1933,1,23,12.4
1933,1,31,12.4
1933,2,9,12.4
1933,2,16,12.4
1933,2,22,12.4
1933,3,5,12.4
1933,6,3,12.4
1933,6,4,12.4
1933,7,4,12.4
1933,9,5,12.4
1933,1,1,12.5
1933,1,4,12.5
1933,1,21,12.5
1933,1,24,12.5
1933,1,29,12.5
1933,2,1,12.5
1933,2,8,12.5
1933,2,17,12.5
1933,2,21,12.5
1933,2,27,12.5
1933,3,1,12.5
1933,3,2,12.5
1933,9,4,12.5
1933,2,11,12.6
1933,2,23,12.6
1933,1,7,12.7
1933,1,27,12.7
1933,2,6,12.7
1933,2,14,12.7
1933,2,24,12.7
1933,3,6,12.7
1933,3,7,12.7
1933,3,22,12.7
1933,4,20,12.7
1933,10,4,12.7
1933,1,3,12.8
1933,1,25,12.8
1933,1,30,12.8
1933,2,3,12.8
1933,2,7,12.8
1933,2,18,12.8
1933,2,28,12.8
1933,3,10,12.8
1933,3,11,12.8
1933,4,9,12.8
1933,6,6,12.8
1933,6,7,12.8
1933,9,3,12.8
1933,9,6,12.8
1933,11,16,12.8
1933,1,5,12.9
1933,1,26,12.9
1933,2,5,12.9
1933,2,13,12.9
1933,3,8,12.9
1933,3,9,12.9
1933,1,2,13
1933,1,12,13
1933,2,2,13
1933,8,5,13
1933,8,7,13
1933,9,1,13
1933,10,24,13
1933,12,26,13
1933,1,13,13.1
1933,3,12,13.1
1933,4,8,13.1
1933,8,6,13.1
1933,12,19,13.1
1933,12,25,13.1
1933,7,10,13.2
1933,8,10,13.2
1933,11,17,13.2
1933,11,19,13.2
1933,12,24,13.2
1933,12,27,13.2
1933,1,6,13.3
1933,7,26,13.3
1933,8,11,13.3
1933,8,13,13.3
1933,12,28,13.3
1933,1,9,13.4
1933,4,10,13.4
1933,4,21,13.4
1933,5,4,13.4
1933,12,21,13.4
1933,12,23,13.4
1933,1,8,13.5
1933,3,14,13.5
1933,3,16,13.5
1933,8,9,13.5
1933,11,20,13.5
1933,12,16,13.5
1933,12,20,13.5
1933,12,22,13.5
1933,1,10,13.6
1933,3,13,13.6
1933,3,18,13.6
1933,3,29,13.6
1933,3,30,13.6
1933,7,12,13.6
1933,12,10,13.6
1933,12,11,13.6
1933,1,11,13.7
1933,5,7,13.7
1933,5,17,13.7
1933,6,9,13.7
1933,6,12,13.7
1933,7,9,13.7
1933,11,9,13.7
1933,12,9,13.7
1933,4,3,13.8
1933,4,4,13.8
1933,6,8,13.8
1933,8,26,13.8
1933,9,2,13.8
1933,12,17,13.8
1933,12,18,13.8
1933,12,31,13.8
1933,3,15,13.9
1933,3,19,13.9
1933,6,2,13.9
1933,6,29,13.9
1933,7,6,13.9
1933,7,11,13.9
1933,12,12,13.9
1933,5,24,14
1933,7,3,14
1933,8,31,14
1933,11,6,14
1933,12,8,14
1933,12,30,14
1933,3,20,14.1
1933,3,21,14.1
1933,4,2,14.1
1933,4,12,14.1
1933,9,16,14.1
1933,10,25,14.1
1933,12,5,14.1
1933,12,6,14.1
1933,12,7,14.1
1933,3,31,14.2
1933,4,6,14.2
1933,4,22,14.2
1933,6,11,14.2
1933,10,19,14.2
1933,11,29,14.2
1933,12,14,14.2
1933,12,29,14.2
1933,3,23,14.3
1933,4,5,14.3
1933,5,6,14.3
1933,5,16,14.3
1933,5,25,14.3
1933,11,4,14.3
1933,11,10,14.3
1933,12,13,14.3
1933,3,17,14.4
1933,4,1,14.4
1933,4,23,14.4
1933,5,3,14.4
1933,9,19,14.4
1933,11,18,14.4
1933,12,15,14.4
1933,4,19,14.5
1933,6,20,14.5
1933,8,12,14.5
1933,8,15,14.5
1933,8,25,14.5
1933,9,18,14.5
1933,11,15,14.5
1933,4,11,14.6
1933,5,21,14.6
1933,8,27,14.6
1933,11,8,14.6
1933,6,13,14.7
1933,11,7,14.7
1933,12,1,14.7
1933,5,12,14.8
1933,5,22,14.8
1933,8,28,14.8
1933,11,3,14.8
1933,11,14,14.8
1933,11,30,14.8
1933,12,3,14.8
1933,4,15,14.9
1933,4,24,14.9
1933,10,23,14.9
1933,11,13,14.9
1933,4,25,15
1933,4,30,15
1933,5,11,15
1933,8,4,15
1933,9,8,15
1933,10,18,15
1933,11,12,15
1933,12,2,15
1933,12,4,15
1933,4,7,15.1
1933,5,1,15.1
1933,5,5,15.1
1933,5,19,15.1
1933,5,20,15.1
1933,9,20,15.1
1933,10,13,15.1
1933,4,14,15.2
1933,4,18,15.2
1933,4,26,15.2
1933,5,27,15.2
1933,11,11,15.2
1933,11,21,15.2
1933,4,16,15.3
1933,4,29,15.3
1933,5,13,15.3
1933,7,13,15.3
1933,9,23,15.3
1933,10,21,15.3
1933,4,13,15.4
1933,4,28,15.4
1933,6,19,15.4
1933,10,5,15.4
1933,10,20,15.4
1933,4,17,15.5
1933,4,27,15.5
1933,5,2,15.5
1933,5,9,15.5
1933,5,10,15.5
1933,6,28,15.5
1933,11,25,15.5
1933,5,8,15.6
1933,5,15,15.6
1933,6,10,15.6
1933,6,15,15.6
1933,7,16,15.6
1933,9,24,15.6
1933,10,2,15.6
1933,11,5,15.6
1933,11,27,15.6
1933,5,14,15.7
1933,5,18,15.7
1933,8,8,15.7
1933,11,22,15.7
1933,11,24,15.7
1933,11,28,15.7
1933,10,3,15.8
1933,11,2,15.8
1933,11,23,15.8
1933,11,26,15.8
1933,5,26,15.9
1933,8,14,15.9
1933,10,31,15.9
1933,11,1,15.9
1933,5,31,16
1933,5,28,16.1
1933,6,24,16.1
1933,9,21,16.1
1933,7,21,16.2
1933,8,29,16.2
1933,9,11,16.2
1933,9,22,16.2
1933,9,26,16.2
1933,10,26,16.2
1933,10,30,16.2
1933,6,14,16.3
1933,7,7,16.3
1933,9,27,16.3
1933,5,29,16.4
1933,6,1,16.4
1933,10,14,16.4
1933,5,30,16.5
1933,6,5,16.5
1933,9,13,16.5
1933,10,27,16.5
1933,8,16,16.6
1933,8,24,16.6
1933,9,9,16.6
1933,9,30,16.6
1933,10,17,16.6
1933,10,28,16.6
1933,10,29,16.6
1933,7,15,16.7
1933,7,19,16.7
1933,9,17,16.7
1933,6,16,16.8
1933,6,21,16.8
1933,9,10,16.8
1933,9,25,16.8
1933,9,29,16.8
1933,10,8,16.8
1933,10,15,16.8
1933,7,14,16.9
1933,8,3,16.9
1933,9,14,16.9
1933,9,15,16.9
1933,6,30,17
1933,10,22,17
1933,7,17,17.2
1933,7,22,17.2
1933,9,12,17.2
1933,9,28,17.2
1933,10,7,17.2
1933,10,11,17.2
1933,10,12,17.2
1933,10,10,17.3
1933,8,30,17.4
1933,10,16,17.4
1933,10,1,17.5
1933,6,17,17.6
1933,10,6,17.6
1933,10,9,17.6
1933,7,1,17.7
1933,7,18,17.7
1933,8,18,17.7
1933,6,18,17.8
1933,6,22,17.8
1933,6,25,17.8
1933,7,8,17.8
1933,7,27,17.8
1933,8,17,17.8
1933,7,5,17.9
1933,7,23,18
1933,7,2,18.1
1933,7,20,18.1
1933,6,23,18.2
1933,7,24,18.5
1933,6,27,18.6
1933,6,26,18.7
1933,8,20,18.7
1933,7,29,18.8
1933,8,19,18.8
1933,7,25,19.5
1933,8,1,19.5
1933,8,21,19.5
1933,7,31,19.6
1933,8,22,19.8
1933,8,23,20
1933,7,28,20.1
1933,8,2,20.2
1933,7,30,20.6
1932,5,3,10.9
1932,5,1,11.1
1932,5,2,11.2
1932,5,4,11.6
1932,4,30,11.7
1932,7,3,12
1932,4,22,12.3
1932,5,7,12.3
1932,4,16,12.4
1932,12,30,12.5
1932,4,18,12.6
1932,5,20,12.6
1932,12,22,12.6
1932,12,24,12.6
1932,12,31,12.7
1932,1,4,12.8
1932,1,15,12.8
1932,4,29,12.8
1932,1,14,12.9
1932,1,16,12.9
1932,12,21,12.9
1932,12,23,12.9
1932,2,18,13
1932,12,16,13
1932,12,20,13
1932,12,29,13
1932,1,17,13.1
1932,5,23,13.1
1932,12,18,13.1
1932,12,27,13.1
1932,1,5,13.2
1932,1,6,13.2
1932,1,7,13.2
1932,1,18,13.2
1932,4,17,13.2
1932,5,19,13.2
1932,7,4,13.2
1932,12,19,13.2
1932,1,13,13.3
1932,2,19,13.3
1932,2,20,13.3
1932,4,12,13.3
1932,12,13,13.3
1932,12,17,13.3
1932,12,28,13.3
1932,1,3,13.4
1932,2,22,13.4
1932,3,21,13.4
1932,5,5,13.4
1932,5,6,13.4
1932,12,15,13.4
1932,1,9,13.5
1932,1,10,13.5
1932,2,23,13.5
1932,2,24,13.5
1932,3,24,13.5
1932,4,15,13.5
1932,5,22,13.5
1932,12,25,13.5
1932,12,26,13.5
1932,2,27,13.6
1932,3,19,13.6
1932,3,22,13.6
1932,1,8,13.7
1932,1,11,13.7
1932,1,12,13.7
1932,2,25,13.7
1932,3,23,13.7
1932,3,27,13.7
1932,4,14,13.7
1932,3,25,13.8
1932,3,26,13.8
1932,4,1,13.8
1932,4,2,13.8
1932,4,27,13.8
1932,2,26,13.9
1932,2,28,13.9
1932,4,7,13.9
1932,4,3,14
1932,8,18,14
1932,12,14,14
1932,1,1,14.1
1932,2,29,14.1
1932,3,4,14.1
1932,3,10,14.1
1932,3,28,14.1
1932,8,17,14.1
1932,3,5,14.2
