Year,Latitude,Longitude,Location
2019,29.649118,-82.361731,POINT (-82.361731 29.649117999999998)
2019,29.649362,-82.361737,POINT (-82.361737 29.649362000000004)
2016,29.649392,-82.385065,POINT (-82.38506500000001 29.649392000000002)
2015,29.649536,-82.361768,POINT (-82.361768 29.649536000000005)
2015,29.649569,-82.381551,POINT (-82.381551 29.649569)
2018,29.649571,-82.382609,POINT (-82.382609 29.649571)
2019,29.649571,-82.363139,POINT (-82.36313900000002 29.649571)
2016,29.649574,-82.384040,POINT (-82.38404 29.649574)
2016,29.649575,-82.384769,POINT (-82.384769 29.649575)
2019,29.649597,-82.363333,POINT (-82.363333 29.649597000000004)
2019,29.649601,-82.363355,POINT (-82.363355 29.649601)
2019,29.649653,-82.363607,POINT (-82.363607 29.649653)
2014,29.649701,-82.386954,POINT (-82.386954 29.649701)
2019,29.649958,-82.379064,POINT (-82.379064 29.649957999999998)
2019,29.649960,-82.379405,POINT (-82.379405 29.64996)
2019,29.649967,-82.380649,POINT (-82.380649 29.649967000000004)
2019,29.650056,-82.364134,POINT (-82.36413400000002 29.650056)
2019,29.650119,-82.386035,POINT (-82.386035 29.650119)
2019,29.650341,-82.356389,POINT (-82.35638900000001 29.650341)
2019,29.650349,-82.357170,POINT (-82.35717 29.650349)
2019,29.650351,-82.357392,POINT (-82.357392 29.650351)
2019,29.650364,-82.358192,POINT (-82.358192 29.650364000000003)
2019,29.650370,-82.358713,POINT (-82.358713 29.65037)
2019,29.650374,-82.359082,POINT (-82.359082 29.650373999999996)
2019,29.650376,-82.359295,POINT (-82.359295 29.650376000000005)
2019,29.650377,-82.360932,POINT (-82.36093200000002 29.650376999999995)
2019,29.650388,-82.361256,POINT (-82.361256 29.650388000000003)
2019,29.650397,-82.361454,POINT (-82.361454 29.650397000000005)
2019,29.650399,-82.368728,POINT (-82.36872800000002 29.650399)
2019,29.650403,-82.368417,POINT (-82.368417 29.650403000000004)
2019,29.650403,-82.361901,POINT (-82.361901 29.650403000000004)
2019,29.650412,-82.367667,POINT (-82.367667 29.650412)
2019,29.650416,-82.367267,POINT (-82.367267 29.650415999999996)
2019,29.650418,-82.363024,POINT (-82.363024 29.650418)
2019,29.650420,-82.365965,POINT (-82.365965 29.65042)
2019,29.650421,-82.363246,POINT (-82.363246 29.650421000000005)
2019,29.650427,-82.363686,POINT (-82.363686 29.650427000000004)
2019,29.650429,-82.363858,POINT (-82.363858 29.650429)
2019,29.650444,-82.381144,POINT (-82.381144 29.650444)
2019,29.650467,-82.381478,POINT (-82.381478 29.650467000000003)
2019,29.650472,-82.382104,POINT (-82.382104 29.650472000000004)
2016,29.650475,-82.387996,POINT (-82.387996 29.650475000000004)
2019,29.650477,-82.382829,POINT (-82.382829 29.650477)
2019,29.650481,-82.383426,POINT (-82.383426 29.650481)
2016,29.650482,-82.383550,POINT (-82.38355000000001 29.650481999999997)
2019,29.650484,-82.383849,POINT (-82.383849 29.650484)
2019,29.650486,-82.384213,POINT (-82.384213 29.650486)
2019,29.650591,-82.356943,POINT (-82.356943 29.650590999999995)
2019,29.650595,-82.360521,POINT (-82.360521 29.650595)
2019,29.650598,-82.386039,POINT (-82.386039 29.650598)
2019,29.650639,-82.360521,POINT (-82.360521 29.650639)
2014,29.650683,-82.369803,POINT (-82.369803 29.650683000000004)
2019,29.650698,-82.355812,POINT (-82.355812 29.650698)
2019,29.650751,-82.369803,POINT (-82.369803 29.650751)
2019,29.650794,-82.360520,POINT (-82.36052 29.650794000000005)
2019,29.650822,-82.361546,POINT (-82.361546 29.650822)
2019,29.650868,-82.357006,POINT (-82.357006 29.650868)
2019,29.650895,-82.359489,POINT (-82.359489 29.650894999999995)
2019,29.650907,-82.360519,POINT (-82.360519 29.650907)
2014,29.650912,-82.386042,POINT (-82.386042 29.650911999999998)
2019,29.650916,-82.359489,POINT (-82.359489 29.650915999999995)
2019,29.650978,-82.357047,POINT (-82.357047 29.650978)
2019,29.650987,-82.360518,POINT (-82.360518 29.650987000000004)
2019,29.650997,-82.358061,POINT (-82.358061 29.650997)
2019,29.650999,-82.361547,POINT (-82.361547 29.650999)
2019,29.651038,-82.361547,POINT (-82.361547 29.651038000000003)
2019,29.651067,-82.369801,POINT (-82.369801 29.651067)
2019,29.651088,-82.359485,POINT (-82.359485 29.651088)
2019,29.651089,-82.359485,POINT (-82.359485 29.651089)
2019,29.651116,-82.357099,POINT (-82.357099 29.651116)
2019,29.651120,-82.360517,POINT (-82.360517 29.651120000000002)
2019,29.651121,-82.361548,POINT (-82.361548 29.651121)
2019,29.651136,-82.380888,POINT (-82.380888 29.651136)
2019,29.651148,-82.386985,POINT (-82.386985 29.651148)
2019,29.651166,-82.361548,POINT (-82.361548 29.651166)
2019,29.651172,-82.386044,POINT (-82.386044 29.651172)
2015,29.651211,-82.385074,POINT (-82.385074 29.651211)
2019,29.651214,-82.360517,POINT (-82.360517 29.651214)
2019,29.651235,-82.357970,POINT (-82.35797 29.651235)
2019,29.651248,-82.359482,POINT (-82.359482 29.651248)
2019,29.651274,-82.357158,POINT (-82.357158 29.651274)
2019,29.651294,-82.359481,POINT (-82.359481 29.651294000000004)
2019,29.651294,-82.359481,POINT (-82.359481 29.651294000000004)
2015,29.651304,-82.382193,POINT (-82.382193 29.651303999999996)
2019,29.651316,-82.382814,POINT (-82.382814 29.651316)
2018,29.651326,-82.383466,POINT (-82.383466 29.651326)
2019,29.651329,-82.383801,POINT (-82.383801 29.651329)
2015,29.651330,-82.386983,POINT (-82.386983 29.651330000000005)
2019,29.651330,-82.356278,POINT (-82.356278 29.651330000000005)
2014,29.651331,-82.384153,POINT (-82.384153 29.651331000000003)
2019,29.651331,-82.384155,POINT (-82.384155 29.651331000000003)
2019,29.651334,-82.384478,POINT (-82.384478 29.651334000000002)
2019,29.651336,-82.384768,POINT (-82.38476800000001 29.651336000000004)
2019,29.651340,-82.365511,POINT (-82.365511 29.65134)
2019,29.651352,-82.365936,POINT (-82.365936 29.651352000000003)
2019,29.651353,-82.365979,POINT (-82.365979 29.651353)
2018,29.651361,-82.366281,POINT (-82.366281 29.651361)
2019,29.651369,-82.386983,POINT (-82.386983 29.651369)
2019,29.651373,-82.360516,POINT (-82.360516 29.651372999999996)
2017,29.651374,-82.366718,POINT (-82.366718 29.651374)
2019,29.651374,-82.361549,POINT (-82.361549 29.651374)
2019,29.651381,-82.366963,POINT (-82.366963 29.651381000000004)
2019,29.651385,-82.367106,POINT (-82.367106 29.651385)
2018,29.651387,-82.369799,POINT (-82.369799 29.651387)
2019,29.651388,-82.367208,POINT (-82.367208 29.651387999999997)
2019,29.651393,-82.369473,POINT (-82.369473 29.651393)
2015,29.651394,-82.368142,POINT (-82.368142 29.651393999999996)
2019,29.651394,-82.369120,POINT (-82.36912 29.651393999999996)
2019,29.651394,-82.368526,POINT (-82.368526 29.651393999999996)
2019,29.651394,-82.368824,POINT (-82.368824 29.651393999999996)
2019,29.651394,-82.368430,POINT (-82.36843 29.651393999999996)
2019,29.651394,-82.368077,POINT (-82.368077 29.651393999999996)
2019,29.651395,-82.367729,POINT (-82.367729 29.651395)
2019,29.651419,-82.356326,POINT (-82.356326 29.651419)
2019,29.651436,-82.360515,POINT (-82.360515 29.651435999999997)
2019,29.651444,-82.357221,POINT (-82.357221 29.651444000000005)
2019,29.651464,-82.357833,POINT (-82.357833 29.651464)
2019,29.651467,-82.359477,POINT (-82.359477 29.651467)
2019,29.651540,-82.356372,POINT (-82.356372 29.65154)
2019,29.651550,-82.361550,POINT (-82.36155 29.651550000000004)
2019,29.651561,-82.361550,POINT (-82.36155 29.651561)
2019,29.651580,-82.360514,POINT (-82.360514 29.651580000000003)
2014,29.651590,-82.380891,POINT (-82.380891 29.651589999999995)
2019,29.651600,-82.359474,POINT (-82.359474 29.6516)
2019,29.651600,-82.359474,POINT (-82.359474 29.6516)
2019,29.651600,-82.359474,POINT (-82.359474 29.6516)
2019,29.651600,-82.359474,POINT (-82.359474 29.6516)
2019,29.651618,-82.357281,POINT (-82.357281 29.651618)
2019,29.651644,-82.369789,POINT (-82.369789 29.651644)
2019,29.651662,-82.359473,POINT (-82.359473 29.651662)
2019,29.651674,-82.360513,POINT (-82.360513 29.651673999999996)
2017,29.651702,-82.385074,POINT (-82.385074 29.651702)
2019,29.651711,-82.361551,POINT (-82.361551 29.651711)
2019,29.651743,-82.386049,POINT (-82.386049 29.651743000000003)
2019,29.651744,-82.356430,POINT (-82.35643 29.651744)
2019,29.651772,-82.361551,POINT (-82.361551 29.651772000000005)
2019,29.651778,-82.358475,POINT (-82.358475 29.651778)
2019,29.651787,-82.357549,POINT (-82.357549 29.651787)
2019,29.651840,-82.360512,POINT (-82.360512 29.65184)
2019,29.651851,-82.359469,POINT (-82.359469 29.651851000000004)
2019,29.651896,-82.356457,POINT (-82.356457 29.651896000000004)
2019,29.651943,-82.387002,POINT (-82.387002 29.651943)
2014,29.651953,-82.292808,POINT (-82.292808 29.651953)
2019,29.651982,-82.361919,POINT (-82.361919 29.651982)
2019,29.651984,-82.362170,POINT (-82.36217 29.651984000000002)
2019,29.651984,-82.362193,POINT (-82.362193 29.651984000000002)
2019,29.651986,-82.362407,POINT (-82.362407 29.651986000000004)
2014,29.651987,-82.362610,POINT (-82.36261 29.651987000000002)
2019,29.651987,-82.362605,POINT (-82.362605 29.651987000000002)
2019,29.651990,-82.363105,POINT (-82.363105 29.65199)
2019,29.651991,-82.363286,POINT (-82.363286 29.651991)
2019,29.651991,-82.363286,POINT (-82.363286 29.651991)
2019,29.651992,-82.363410,POINT (-82.36341 29.651992000000003)
2019,29.651992,-82.363555,POINT (-82.363555 29.651992000000003)
2019,29.652025,-82.359465,POINT (-82.359465 29.652025)
2019,29.652047,-82.359465,POINT (-82.359465 29.652047000000003)
2019,29.652059,-82.355667,POINT (-82.355667 29.652059)
2019,29.652060,-82.355460,POINT (-82.35546 29.65206)
2019,29.652062,-82.355248,POINT (-82.355248 29.652061999999997)
2019,29.652064,-82.355916,POINT (-82.355916 29.652064)
2019,29.652069,-82.354786,POINT (-82.354786 29.652069)
2019,29.652069,-82.353455,POINT (-82.353455 29.652069)
2014,29.652070,-82.353946,POINT (-82.353946 29.65207)
2019,29.652071,-82.361558,POINT (-82.361558 29.652071000000003)
2019,29.652113,-82.352679,POINT (-82.352679 29.652113000000003)
2019,29.652118,-82.357108,POINT (-82.357108 29.652118000000005)
2019,29.652166,-82.376626,POINT (-82.376626 29.652166)
2019,29.652175,-82.378244,POINT (-82.378244 29.652175)
2019,29.652175,-82.382787,POINT (-82.382787 29.652175)
2019,29.652178,-82.382162,POINT (-82.382162 29.652178)
2014,29.652179,-82.384152,POINT (-82.384152 29.652179000000004)
2019,29.652181,-82.384596,POINT (-82.384596 29.652181)
2019,29.652181,-82.384809,POINT (-82.384809 29.652181)
2017,29.652183,-82.385280,POINT (-82.38528 29.652183)
2018,29.652190,-82.387004,POINT (-82.387004 29.65219)
2019,29.652192,-82.377438,POINT (-82.377438 29.652191999999996)
2019,29.652193,-82.358583,POINT (-82.358583 29.652193)
2019,29.652196,-82.363684,POINT (-82.363684 29.652196)
2019,29.652217,-82.376482,POINT (-82.376482 29.652217)
2019,29.652225,-82.361567,POINT (-82.361567 29.652225)
2019,29.652235,-82.370252,POINT (-82.370252 29.652235)
2019,29.652238,-82.360509,POINT (-82.360509 29.652238)
2019,29.652250,-82.369481,POINT (-82.369481 29.65225)
2017,29.652252,-82.369121,POINT (-82.369121 29.652252)
2019,29.652253,-82.368843,POINT (-82.368843 29.652253)
2019,29.652253,-82.368895,POINT (-82.368895 29.652253)
2019,29.652254,-82.368736,POINT (-82.368736 29.652254)
2019,29.652256,-82.368596,POINT (-82.368596 29.652256)
2019,29.652257,-82.368498,POINT (-82.368498 29.652257)
2019,29.652259,-82.368123,POINT (-82.368123 29.652259)
2019,29.652259,-82.368210,POINT (-82.36821000000002 29.652259)
2019,29.652260,-82.367881,POINT (-82.367881 29.65226)
2019,29.652261,-82.367807,POINT (-82.367807 29.652260999999996)
2019,29.652262,-82.367562,POINT (-82.367562 29.652262)
2019,29.652262,-82.367514,POINT (-82.367514 29.652262)
2019,29.652265,-82.366983,POINT (-82.366983 29.652265)
2019,29.652265,-82.366981,POINT (-82.366981 29.652265)
2019,29.652266,-82.365960,POINT (-82.36596000000002 29.652266000000004)
2018,29.652267,-82.365710,POINT (-82.36571 29.652267000000002)
2019,29.652267,-82.366627,POINT (-82.366627 29.652267000000002)
2019,29.652267,-82.366410,POINT (-82.36641 29.652267000000002)
2019,29.652285,-82.364535,POINT (-82.364535 29.652285000000003)
2019,29.652384,-82.360509,POINT (-82.360509 29.652383999999998)
2019,29.652391,-82.364535,POINT (-82.364535 29.652391)
2019,29.652394,-82.359464,POINT (-82.359464 29.652394)
2019,29.652406,-82.359464,POINT (-82.359464 29.652406)
2019,29.652416,-82.361579,POINT (-82.36157900000002 29.652416)
2019,29.652419,-82.363688,POINT (-82.363688 29.652419)
2019,29.652451,-82.378247,POINT (-82.378247 29.652450999999996)
2019,29.652451,-82.376638,POINT (-82.376638 29.652450999999996)
2019,29.652451,-82.378247,POINT (-82.378247 29.652450999999996)
2019,29.652456,-82.377443,POINT (-82.37744300000001 29.652456000000004)
2019,29.652474,-82.360508,POINT (-82.360508 29.652473999999998)
2019,29.652484,-82.375651,POINT (-82.375651 29.652484)
2019,29.652505,-82.366383,POINT (-82.366383 29.652505)
2019,29.652506,-82.376472,POINT (-82.376472 29.652506)
2019,29.652523,-82.361586,POINT (-82.361586 29.652523000000002)
2019,29.652544,-82.362915,POINT (-82.362915 29.652544000000002)
2019,29.652576,-82.359469,POINT (-82.359469 29.652576000000003)
2019,29.652589,-82.350839,POINT (-82.350839 29.652589000000003)
2019,29.652589,-82.350839,POINT (-82.350839 29.652589000000003)
2018,29.652599,-82.360508,POINT (-82.360508 29.652599)
2019,29.652611,-82.351522,POINT (-82.351522 29.652611)
2014,29.652622,-82.355139,POINT (-82.355139 29.652622)
2017,29.652642,-82.362385,POINT (-82.362385 29.652642000000004)
2019,29.652647,-82.362599,POINT (-82.362599 29.652647)
2019,29.652647,-82.362576,POINT (-82.36257600000002 29.652647)
2017,29.652648,-82.352190,POINT (-82.35219 29.652648)
2019,29.652655,-82.375651,POINT (-82.375651 29.652655000000003)
2019,29.652659,-82.363063,POINT (-82.363063 29.652659)
2019,29.652664,-82.363276,POINT (-82.36327600000001 29.652664)
2018,29.652668,-82.363444,POINT (-82.36344400000002 29.652667999999995)
2019,29.652669,-82.363486,POINT (-82.363486 29.652669)
2019,29.652683,-82.358850,POINT (-82.35885000000002 29.652683)
2019,29.652684,-82.352190,POINT (-82.35219 29.652684000000004)
2017,29.652691,-82.364537,POINT (-82.364537 29.652690999999997)
2019,29.652692,-82.360508,POINT (-82.360508 29.652691999999995)
2016,29.652699,-82.378249,POINT (-82.378249 29.652699)
2019,29.652724,-82.349919,POINT (-82.349919 29.652724000000003)
2019,29.652735,-82.376637,POINT (-82.376637 29.652735)
2019,29.652743,-82.367320,POINT (-82.36732 29.652743)
2019,29.652750,-82.377444,POINT (-82.377444 29.65275)
2019,29.652754,-82.358849,POINT (-82.358849 29.652753999999998)
2019,29.652755,-82.359466,POINT (-82.359466 29.652754999999996)
2019,29.652765,-82.377444,POINT (-82.377444 29.652765)
2017,29.652773,-82.295876,POINT (-82.295876 29.652773)
2018,29.652778,-82.378249,POINT (-82.378249 29.652777999999998)
2019,29.652780,-82.295876,POINT (-82.295876 29.65278)
2019,29.652788,-82.365502,POINT (-82.365502 29.652788)
2019,29.652789,-82.375651,POINT (-82.375651 29.652789)
2019,29.652801,-82.363687,POINT (-82.363687 29.652801)
2019,29.652837,-82.350839,POINT (-82.350839 29.652837)
2019,29.652854,-82.354937,POINT (-82.354937 29.652854)
2017,29.652855,-82.354572,POINT (-82.354572 29.652855)
2019,29.652857,-82.353901,POINT (-82.353901 29.652857)
2019,29.652857,-82.353816,POINT (-82.353816 29.652857)
2019,29.652860,-82.366380,POINT (-82.36638 29.65286)
2019,29.652887,-82.366380,POINT (-82.36638 29.652886999999996)
2019,29.652890,-82.353635,POINT (-82.353635 29.652890000000003)
2019,29.652890,-82.360508,POINT (-82.360508 29.652890000000003)
2019,29.652897,-82.396953,POINT (-82.396953 29.652897)
2014,29.652900,-82.396924,POINT (-82.396924 29.6529)
2019,29.652900,-82.396924,POINT (-82.396924 29.6529)
2016,29.652901,-82.396975,POINT (-82.396975 29.652901000000004)
2019,29.652901,-82.396975,POINT (-82.396975 29.652901000000004)
2019,29.652901,-82.396975,POINT (-82.396975 29.652901000000004)
2019,29.652904,-82.396876,POINT (-82.396876 29.652904)
2019,29.652909,-82.369724,POINT (-82.369724 29.652909)
2019,29.652912,-82.361592,POINT (-82.361592 29.652912)
2019,29.652914,-82.349917,POINT (-82.349917 29.652914000000003)
2017,29.652915,-82.350839,POINT (-82.350839 29.652915)
2019,29.652915,-82.396757,POINT (-82.396757 29.652915)
2019,29.652918,-82.308478,POINT (-82.308478 29.652918)
2019,29.652920,-82.351518,POINT (-82.351518 29.65292)
2018,29.652929,-82.359460,POINT (-82.35946000000001 29.652928999999997)
2019,29.652936,-82.363682,POINT (-82.363682 29.652936)
2019,29.652936,-82.394823,POINT (-82.394823 29.652936)
2016,29.652939,-82.396506,POINT (-82.396506 29.652939)
2019,29.652943,-82.295873,POINT (-82.295873 29.652943000000004)
2019,29.652951,-82.301117,POINT (-82.301117 29.652951)
2019,29.652954,-82.396387,POINT (-82.396387 29.652954)
2019,29.652984,-82.396286,POINT (-82.39628600000002 29.652984)
2019,29.652990,-82.351518,POINT (-82.351518 29.65299)
2019,29.652990,-82.351518,POINT (-82.351518 29.65299)
2019,29.652990,-82.351518,POINT (-82.351518 29.65299)
2019,29.652992,-82.378251,POINT (-82.378251 29.652991999999998)
2019,29.653000,-82.375651,POINT (-82.375651 29.653)
2019,29.653005,-82.377444,POINT (-82.377444 29.653005)
2019,29.653006,-82.359459,POINT (-82.359459 29.653006000000005)
2019,29.653008,-82.378251,POINT (-82.378251 29.653008)
2019,29.653009,-82.295872,POINT (-82.295872 29.653009000000004)
2015,29.653012,-82.397021,POINT (-82.397021 29.653012)
2019,29.653013,-82.350839,POINT (-82.350839 29.653012999999998)
2019,29.653019,-82.377444,POINT (-82.377444 29.653019000000004)
2019,29.653027,-82.376464,POINT (-82.376464 29.653027000000005)
2019,29.653034,-82.364539,POINT (-82.364539 29.653033999999998)
2019,29.653037,-82.361591,POINT (-82.361591 29.653036999999998)
2019,29.653041,-82.396190,POINT (-82.39619 29.653041)
2017,29.653050,-82.368541,POINT (-82.368541 29.65305)
2019,29.653050,-82.355311,POINT (-82.355311 29.65305)
2019,29.653053,-82.350839,POINT (-82.350839 29.653053)
2019,29.653053,-82.368220,POINT (-82.36822 29.653053)
2019,29.653056,-82.367870,POINT (-82.36787000000001 29.653056)
2019,29.653057,-82.360508,POINT (-82.360508 29.653057)
2019,29.653058,-82.375651,POINT (-82.375651 29.653057999999998)
2019,29.653059,-82.367562,POINT (-82.367562 29.653058999999995)
2019,29.653067,-82.349914,POINT (-82.349914 29.653067000000004)
2015,29.653069,-82.396143,POINT (-82.396143 29.653069)
2019,29.653069,-82.397021,POINT (-82.397021 29.653069)
2019,29.653071,-82.366378,POINT (-82.366378 29.653071)
2014,29.653079,-82.374191,POINT (-82.374191 29.653078999999998)
2019,29.653089,-82.352186,POINT (-82.352186 29.653089)
2017,29.653099,-82.396098,POINT (-82.396098 29.653099)
2019,29.653114,-82.351516,POINT (-82.351516 29.653114)
2019,29.653114,-82.351516,POINT (-82.351516 29.653114)
2016,29.653121,-82.365502,POINT (-82.365502 29.653121)
2019,29.653123,-82.360507,POINT (-82.360507 29.653123)
2019,29.653124,-82.366377,POINT (-82.366377 29.653124)
2019,29.653126,-82.397021,POINT (-82.397021 29.653126)
2019,29.653129,-82.365502,POINT (-82.365502 29.653129)
